CÓD. DEP.,DEPARTAMENTO,CÓD. MUN.,MUNICIPIO,GRUPO DE CULTIVO,SUBGRUPO DE CULTIVO,CULTIVO,DESAGREGACIÓN REGIONAL Y/O SISTEMA PRODUCTIVO,CÓDIGO CULTIVO,NOMBRE CIENTIFICO,PERIODO,Área Sembrada(ha),Área Cosechada(ha),Producción(t),Rendimiento(t/ha),ESTADO FISICO PRODUCCION
17,CALDAS,17001,MANIZALES,HORTALIZAS,TOMATE,TOMATE,TOMATE,7270101,LYCOPERSICUM ESCULETUM,2016A,100,135,3537,26.2,HORTALIZA FRESCA
17,CALDAS,17174,CHINCHINA,HORTALIZAS,TOMATE,TOMATE,TOMATE,7270101,LYCOPERSICUM ESCULETUM,2016A,70,55,1375,25,HORTALIZA FRESCA
17,CALDAS,17050,ARANZAZU,HORTALIZAS,TOMATE,TOMATE,TOMATE,7270101,LYCOPERSICUM ESCULETUM,2016A,60,60,1800,30,HORTALIZA FRESCA
17,CALDAS,17013,AGUADAS,HORTALIZAS,TOMATE,TOMATE,TOMATE INVERNADERO,7270102,LYCOPERSICUM ESCULETUM,2016A,22,0,0,0,HORTALIZA FRESCA
17,CALDAS,17662,SAMANA,HORTALIZAS,TOMATE,TOMATE,TOMATE,7270101,LYCOPERSICUM ESCULETUM,2016A,20,10,250,25,HORTALIZA FRESCA
17,CALDAS,17042,ANSERMA,HORTALIZAS,TOMATE,TOMATE,TOMATE,7270101,LYCOPERSICUM ESCULETUM,2016A,20,31,659,21.3,HORTALIZA FRESCA
17,CALDAS,17524,PALESTINA,HORTALIZAS,TOMATE,TOMATE,TOMATE,7270101,LYCOPERSICUM ESCULETUM,2016A,17,12,276,23,HORTALIZA FRESCA
17,CALDAS,17042,ANSERMA,HORTALIZAS,TOMATE,TOMATE,TOMATE INVERNADERO,7270102,LYCOPERSICUM ESCULETUM,2016A,15,0,0,0,HORTALIZA FRESCA
17,CALDAS,17088,BELALCAZAR,HORTALIZAS,TOMATE,TOMATE,TOMATE INVERNADERO,7270102,LYCOPERSICUM ESCULETUM,2016A,12,0,0,0,HORTALIZA FRESCA
17,CALDAS,17867,VICTORIA,HORTALIZAS,TOMATE,TOMATE,TOMATE,7270101,LYCOPERSICUM ESCULETUM,2016A,9,5,90,18,HORTALIZA FRESCA
17,CALDAS,17777,SUPIA,HORTALIZAS,TOMATE,TOMATE,TOMATE,7270101,LYCOPERSICUM ESCULETUM,2016A,7,2,116,58,HORTALIZA FRESCA
17,CALDAS,17486,NEIRA,HORTALIZAS,TOMATE,TOMATE,TOMATE,7270101,LYCOPERSICUM ESCULETUM,2016A,7,5,110,22,HORTALIZA FRESCA
17,CALDAS,17433,MANZANARES,HORTALIZAS,TOMATE,TOMATE,TOMATE,7270101,LYCOPERSICUM ESCULETUM,2016A,7,2,120,60,HORTALIZA FRESCA
17,CALDAS,17873,VILLAMARIA,HORTALIZAS,TOMATE,TOMATE,TOMATE INVERNADERO,7270102,LYCOPERSICUM ESCULETUM,2016A,7,8,920,115,HORTALIZA FRESCA
17,CALDAS,17388,LA MERCED,HORTALIZAS,TOMATE,TOMATE,TOMATE,7270101,LYCOPERSICUM ESCULETUM,2016A,6,6,72,12,HORTALIZA FRESCA
17,CALDAS,17653,SALAMINA,HORTALIZAS,TOMATE,TOMATE,TOMATE,7270101,LYCOPERSICUM ESCULETUM,2016A,5,4,100,25,HORTALIZA FRESCA
17,CALDAS,17614,RIOSUCIO,HORTALIZAS,TOMATE,TOMATE,TOMATE,7270101,LYCOPERSICUM ESCULETUM,2016A,4,0,0,0,HORTALIZA FRESCA
17,CALDAS,17050,ARANZAZU,HORTALIZAS,TOMATE,TOMATE,TOMATE INVERNADERO,7270102,LYCOPERSICUM ESCULETUM,2016A,3,4,333,95,HORTALIZA FRESCA
17,CALDAS,17442,MARMATO,HORTALIZAS,TOMATE,TOMATE,TOMATE INVERNADERO,7270102,LYCOPERSICUM ESCULETUM,2016A,2,0,0,0,HORTALIZA FRESCA
17,CALDAS,17442,MARMATO,HORTALIZAS,TOMATE,TOMATE,TOMATE,7270101,LYCOPERSICUM ESCULETUM,2016A,0,2,24,16,HORTALIZA FRESCA
17,CALDAS,17614,RIOSUCIO,HORTALIZAS,TOMATE,TOMATE,TOMATE INVERNADERO,7270102,LYCOPERSICUM ESCULETUM,2016A,0,2,116,58,HORTALIZA FRESCA
17,CALDAS,17388,LA MERCED,HORTALIZAS,TOMATE,TOMATE,TOMATE INVERNADERO,7270102,LYCOPERSICUM ESCULETUM,2016A,0,3,146,52,HORTALIZA FRESCA
17,CALDAS,17616,RISARALDA,HORTALIZAS,TOMATE,TOMATE,TOMATE,7270101,LYCOPERSICUM ESCULETUM,2016A,0,4,160,40,HORTALIZA FRESCA
17,CALDAS,17444,MARQUETALIA,HORTALIZAS,TOMATE,TOMATE,TOMATE,7270101,LYCOPERSICUM ESCULETUM,2016A,0,9,198,22,HORTALIZA FRESCA
17,CALDAS,17541,PENSILVANIA,HORTALIZAS,TOMATE,TOMATE,TOMATE,7270101,LYCOPERSICUM ESCULETUM,2016A,0,10,400,40,HORTALIZA FRESCA
17,CALDAS,17013,AGUADAS,HORTALIZAS,TOMATE,TOMATE,TOMATE,7270101,LYCOPERSICUM ESCULETUM,2016A,0,17,430,25.3,HORTALIZA FRESCA
18,CAQUETA,18753,SAN VICENTE DEL CAGUAN,HORTALIZAS,TOMATE,TOMATE,TOMATE INVERNADERO,7270102,LYCOPERSICUM ESCULETUM,2016A,9,0,0,0,HORTALIZA FRESCA
85,CASANARE,85400,TAMARA,HORTALIZAS,TOMATE,TOMATE,TOMATE,7270101,LYCOPERSICUM ESCULETUM,2016A,2,1,18,18,HORTALIZA FRESCA
85,CASANARE,85300,SABANALARGA,HORTALIZAS,TOMATE,TOMATE,TOMATE,7270101,LYCOPERSICUM ESCULETUM,2016A,1,0,0,0,HORTALIZA FRESCA
85,CASANARE,85015,CHAMEZA,HORTALIZAS,TOMATE,TOMATE,TOMATE,7270101,LYCOPERSICUM ESCULETUM,2016A,0,1,40,40,HORTALIZA FRESCA
85,CASANARE,85162,MONTERREY,HORTALIZAS,TOMATE,TOMATE,TOMATE,7270101,LYCOPERSICUM ESCULETUM,2016A,0,2,80,40,HORTALIZA FRESCA
19,CAUCA,19807,TIMBIO,HORTALIZAS,TOMATE,TOMATE,TOMATE INVERNADERO,7270102,LYCOPERSICUM ESCULETUM,2016A,64,0,0,0,HORTALIZA FRESCA
19,CAUCA,19450,MERCADERES,HORTALIZAS,TOMATE,TOMATE,TOMATE,7270101,LYCOPERSICUM ESCULETUM,2016A,16,24,192,8,HORTALIZA FRESCA
19,CAUCA,19455,MIRANDA,HORTALIZAS,TOMATE,TOMATE,TOMATE,7270101,LYCOPERSICUM ESCULETUM,2016A,12,11,285,25,HORTALIZA FRESCA
19,CAUCA,19821,TORIBIO,HORTALIZAS,TOMATE,TOMATE,TOMATE,7270101,LYCOPERSICUM ESCULETUM,2016A,10,12,240,20,HORTALIZA FRESCA
19,CAUCA,19392,LA SIERRA,HORTALIZAS,TOMATE,TOMATE,TOMATE INVERNADERO,7270102,LYCOPERSICUM ESCULETUM,2016A,10,3,278,111,HORTALIZA FRESCA
19,CAUCA,19821,TORIBIO,HORTALIZAS,TOMATE,TOMATE,TOMATE INVERNADERO,7270102,LYCOPERSICUM ESCULETUM,2016A,8,6,150,25,HORTALIZA FRESCA
19,CAUCA,19256,EL TAMBO,HORTALIZAS,TOMATE,TOMATE,TOMATE INVERNADERO,7270102,LYCOPERSICUM ESCULETUM,2016A,8,7,350,50,HORTALIZA FRESCA
19,CAUCA,19022,ALMAGUER,HORTALIZAS,TOMATE,TOMATE,TOMATE,7270101,LYCOPERSICUM ESCULETUM,2016A,7,6,24,4,HORTALIZA FRESCA
19,CAUCA,19785,SUCRE,HORTALIZAS,TOMATE,TOMATE,TOMATE INVERNADERO,7270102,LYCOPERSICUM ESCULETUM,2016A,7,7,282,41.5,HORTALIZA FRESCA
19,CAUCA,19548,PIENDAMO,HORTALIZAS,TOMATE,TOMATE,TOMATE INVERNADERO,7270102,LYCOPERSICUM ESCULETUM,2016A,6,0,0,0,HORTALIZA FRESCA
19,CAUCA,19290,FLORENCIA,HORTALIZAS,TOMATE,TOMATE,TOMATE INVERNADERO,7270102,LYCOPERSICUM ESCULETUM,2016A,4,0,0,0,HORTALIZA FRESCA
19,CAUCA,19137,CALDONO,HORTALIZAS,TOMATE,TOMATE,TOMATE,7270101,LYCOPERSICUM ESCULETUM,2016A,4,2,154,77,HORTALIZA FRESCA
19,CAUCA,19701,SANTA ROSA,HORTALIZAS,TOMATE,TOMATE,TOMATE,7270101,LYCOPERSICUM ESCULETUM,2016A,4,2,3,1.5,HORTALIZA FRESCA
19,CAUCA,19075,BALBOA,HORTALIZAS,TOMATE,TOMATE,TOMATE,7270101,LYCOPERSICUM ESCULETUM,2016A,3,3,30,10,HORTALIZA FRESCA
19,CAUCA,19110,BUENOS AIRES,HORTALIZAS,TOMATE,TOMATE,TOMATE,7270101,LYCOPERSICUM ESCULETUM,2016A,3,1,1,1,HORTALIZA FRESCA
19,CAUCA,19050,ARGELIA,HORTALIZAS,TOMATE,TOMATE,TOMATE INVERNADERO,7270102,LYCOPERSICUM ESCULETUM,2016A,2,0,0,0,HORTALIZA FRESCA
19,CAUCA,19300,GUACHENE,HORTALIZAS,TOMATE,TOMATE,TOMATE,7270101,LYCOPERSICUM ESCULETUM,2016A,2,3,12,4,HORTALIZA FRESCA
19,CAUCA,19137,CALDONO,HORTALIZAS,TOMATE,TOMATE,TOMATE INVERNADERO,7270102,LYCOPERSICUM ESCULETUM,2016A,2,1,100,100,HORTALIZA FRESCA
19,CAUCA,19622,ROSAS,HORTALIZAS,TOMATE,TOMATE,TOMATE INVERNADERO,7270102,LYCOPERSICUM ESCULETUM,2016A,2,0,0,0,HORTALIZA FRESCA
19,CAUCA,19130,CAJIBIO,HORTALIZAS,TOMATE,TOMATE,TOMATE INVERNADERO,7270102,LYCOPERSICUM ESCULETUM,2016A,1,0,0,0,HORTALIZA FRESCA
19,CAUCA,19845,VILLA RICA,HORTALIZAS,TOMATE,TOMATE,TOMATE INVERNADERO,7270102,LYCOPERSICUM ESCULETUM,2016A,1,0,0,0,HORTALIZA FRESCA
19,CAUCA,19780,SUAREZ,HORTALIZAS,TOMATE,TOMATE,TOMATE,7270101,LYCOPERSICUM ESCULETUM,2016A,1,10,82,8.2,HORTALIZA FRESCA
19,CAUCA,19418,LOPEZ DE MICAY,HORTALIZAS,TOMATE,TOMATE,TOMATE,7270101,LYCOPERSICUM ESCULETUM,2016A,1,0,0,0,HORTALIZA FRESCA
19,CAUCA,19364,JAMBALO,HORTALIZAS,TOMATE,TOMATE,TOMATE INVERNADERO,7270102,LYCOPERSICUM ESCULETUM,2016A,1,0,0,0,HORTALIZA FRESCA
19,CAUCA,19100,BOLIVAR,HORTALIZAS,TOMATE,TOMATE,TOMATE INVERNADERO,7270102,LYCOPERSICUM ESCULETUM,2016A,0,0,0,0,HORTALIZA FRESCA
19,CAUCA,19130,CAJIBIO,HORTALIZAS,TOMATE,TOMATE,TOMATE,7270101,LYCOPERSICUM ESCULETUM,2016A,0,1,2,2,HORTALIZA FRESCA
19,CAUCA,19290,FLORENCIA,HORTALIZAS,TOMATE,TOMATE,TOMATE,7270101,LYCOPERSICUM ESCULETUM,2016A,0,2,4,2,HORTALIZA FRESCA
19,CAUCA,19513,PADILLA,HORTALIZAS,TOMATE,TOMATE,TOMATE,7270101,LYCOPERSICUM ESCULETUM,2016A,0,2,4,2.2,HORTALIZA FRESCA
19,CAUCA,19050,ARGELIA,HORTALIZAS,TOMATE,TOMATE,TOMATE,7270101,LYCOPERSICUM ESCULETUM,2016A,0,5,8,1.5,HORTALIZA FRESCA
19,CAUCA,19548,PIENDAMO,HORTALIZAS,TOMATE,TOMATE,TOMATE,7270101,LYCOPERSICUM ESCULETUM,2016A,0,5,28,5.5,HORTALIZA FRESCA
19,CAUCA,19622,ROSAS,HORTALIZAS,TOMATE,TOMATE,TOMATE,7270101,LYCOPERSICUM ESCULETUM,2016A,0,21,74,3.5,HORTALIZA FRESCA
19,CAUCA,19100,BOLIVAR,HORTALIZAS,TOMATE,TOMATE,TOMATE,7270101,LYCOPERSICUM ESCULETUM,2016A,0,6,90,15,HORTALIZA FRESCA
19,CAUCA,19760,SOTARA,HORTALIZAS,TOMATE,TOMATE,TOMATE,7270101,LYCOPERSICUM ESCULETUM,2016A,0,7,140,20,HORTALIZA FRESCA
19,CAUCA,19807,TIMBIO,HORTALIZAS,TOMATE,TOMATE,TOMATE,7270101,LYCOPERSICUM ESCULETUM,2016A,0,50,1000,20,HORTALIZA FRESCA
20,CESAR,20621,LA PAZ,HORTALIZAS,TOMATE,TOMATE,TOMATE,7270101,LYCOPERSICUM ESCULETUM,2016A,110,0,0,0,HORTALIZA FRESCA
20,CESAR,20310,GONZALEZ,HORTALIZAS,TOMATE,TOMATE,TOMATE,7270101,LYCOPERSICUM ESCULETUM,2016A,77,46,828,18,HORTALIZA FRESCA
20,CESAR,20400,LA JAGUA DE IBIRICO,HORTALIZAS,TOMATE,TOMATE,TOMATE,7270101,LYCOPERSICUM ESCULETUM,2016A,25,35,490,14,HORTALIZA FRESCA
20,CESAR,20614,RIO DE ORO,HORTALIZAS,TOMATE,TOMATE,TOMATE,7270101,LYCOPERSICUM ESCULETUM,2016A,15,15,225,15,HORTALIZA FRESCA
20,CESAR,20001,VALLEDUPAR,HORTALIZAS,TOMATE,TOMATE,TOMATE,7270101,LYCOPERSICUM ESCULETUM,2016A,10,15,300,20,HORTALIZA FRESCA
20,CESAR,20570,PUEBLO BELLO,HORTALIZAS,TOMATE,TOMATE,TOMATE,7270101,LYCOPERSICUM ESCULETUM,2016A,6,50,350,7,HORTALIZA FRESCA
20,CESAR,20443,MANAURE,HORTALIZAS,TOMATE,TOMATE,TOMATE,7270101,LYCOPERSICUM ESCULETUM,2016A,3,5,50,10,HORTALIZA FRESCA
27,CHOCO,27245,CARMEN DEL ATRATO,HORTALIZAS,TOMATE,TOMATE,TOMATE,7270101,LYCOPERSICUM ESCULETUM,2016A,3,7,140,20,HORTALIZA FRESCA
23,CORDOBA,23300,COTORRA,HORTALIZAS,TOMATE,TOMATE,TOMATE,7270101,LYCOPERSICUM ESCULETUM,2016A,3,0,0,0,HORTALIZA FRESCA
23,CORDOBA,23686,SAN PELAYO,HORTALIZAS,TOMATE,TOMATE,TOMATE,7270101,LYCOPERSICUM ESCULETUM,2016A,1,1,12,12,HORTALIZA FRESCA
25,CUNDINAMARCA,25290,FUSAGASUGA,HORTALIZAS,TOMATE,TOMATE,TOMATE,7270101,LYCOPERSICUM ESCULETUM,2016A,150,195,3120,16,HORTALIZA FRESCA
25,CUNDINAMARCA,25151,CAQUEZA,HORTALIZAS,TOMATE,TOMATE,TOMATE,7270101,LYCOPERSICUM ESCULETUM,2016A,100,80,2000,25,HORTALIZA FRESCA
25,CUNDINAMARCA,25151,CAQUEZA,HORTALIZAS,TOMATE,TOMATE,TOMATE INVERNADERO,7270102,LYCOPERSICUM ESCULETUM,2016A,100,110,8800,80,HORTALIZA FRESCA
25,CUNDINAMARCA,25279,FOMEQUE,HORTALIZAS,TOMATE,TOMATE,TOMATE INVERNADERO,7270102,LYCOPERSICUM ESCULETUM,2016A,54,96,7712,80,HORTALIZA FRESCA
25,CUNDINAMARCA,25841,UBAQUE,HORTALIZAS,TOMATE,TOMATE,TOMATE,7270101,LYCOPERSICUM ESCULETUM,2016A,54,44,1314,30,HORTALIZA FRESCA
25,CUNDINAMARCA,25799,TENJO,HORTALIZAS,TOMATE,TOMATE,TOMATE,7270101,LYCOPERSICUM ESCULETUM,2016A,53,0,0,0,HORTALIZA FRESCA
25,CUNDINAMARCA,25279,FOMEQUE,HORTALIZAS,TOMATE,TOMATE,TOMATE,7270101,LYCOPERSICUM ESCULETUM,2016A,41,0,0,0,HORTALIZA FRESCA
25,CUNDINAMARCA,25594,QUETAME,HORTALIZAS,TOMATE,TOMATE,TOMATE INVERNADERO,7270102,LYCOPERSICUM ESCULETUM,2016A,40,38,1368,36,HORTALIZA FRESCA
25,CUNDINAMARCA,25653,SAN CAYETANO,HORTALIZAS,TOMATE,TOMATE,TOMATE INVERNADERO,7270102,LYCOPERSICUM ESCULETUM,2016A,35,18,1080,60,HORTALIZA FRESCA
25,CUNDINAMARCA,25053,ARBELAEZ,HORTALIZAS,TOMATE,TOMATE,TOMATE,7270101,LYCOPERSICUM ESCULETUM,2016A,30,0,0,0,HORTALIZA FRESCA
25,CUNDINAMARCA,25436,MANTA,HORTALIZAS,TOMATE,TOMATE,TOMATE,7270101,LYCOPERSICUM ESCULETUM,2016A,22,0,0,0,HORTALIZA FRESCA
25,CUNDINAMARCA,25320,GUADUAS,HORTALIZAS,TOMATE,TOMATE,TOMATE,7270101,LYCOPERSICUM ESCULETUM,2016A,21,15,192,12.8,HORTALIZA FRESCA
25,CUNDINAMARCA,25718,SASAIMA,HORTALIZAS,TOMATE,TOMATE,TOMATE,7270101,LYCOPERSICUM ESCULETUM,2016A,16,10,120,12,HORTALIZA FRESCA
25,CUNDINAMARCA,25513,PACHO,HORTALIZAS,TOMATE,TOMATE,TOMATE INVERNADERO,7270102,LYCOPERSICUM ESCULETUM,2016A,16,8,600,75,HORTALIZA FRESCA
25,CUNDINAMARCA,25779,SUSA,HORTALIZAS,TOMATE,TOMATE,TOMATE INVERNADERO,7270102,LYCOPERSICUM ESCULETUM,2016A,15,0,0,0,HORTALIZA FRESCA
25,CUNDINAMARCA,25386,LA MESA,HORTALIZAS,TOMATE,TOMATE,TOMATE,7270101,LYCOPERSICUM ESCULETUM,2016A,12,10,120,12,HORTALIZA FRESCA
25,CUNDINAMARCA,25875,VILLETA,HORTALIZAS,TOMATE,TOMATE,TOMATE,7270101,LYCOPERSICUM ESCULETUM,2016A,10,0,0,0,HORTALIZA FRESCA
25,CUNDINAMARCA,25898,ZIPACON,HORTALIZAS,TOMATE,TOMATE,TOMATE,7270101,LYCOPERSICUM ESCULETUM,2016A,10,0,0,0,HORTALIZA FRESCA
25,CUNDINAMARCA,25290,FUSAGASUGA,HORTALIZAS,TOMATE,TOMATE,TOMATE INVERNADERO,7270102,LYCOPERSICUM ESCULETUM,2016A,10,3,240,80,HORTALIZA FRESCA
25,CUNDINAMARCA,25123,CACHIPAY,HORTALIZAS,TOMATE,TOMATE,TOMATE,7270101,LYCOPERSICUM ESCULETUM,2016A,10,15,240,16,HORTALIZA FRESCA
25,CUNDINAMARCA,25181,CHOACHI,HORTALIZAS,TOMATE,TOMATE,TOMATE INVERNADERO,7270102,LYCOPERSICUM ESCULETUM,2016A,9,10,760,80,HORTALIZA FRESCA
25,CUNDINAMARCA,25040,ANOLAIMA,HORTALIZAS,TOMATE,TOMATE,TOMATE,7270101,LYCOPERSICUM ESCULETUM,2016A,8,20,190,9.5,HORTALIZA FRESCA
25,CUNDINAMARCA,25040,ANOLAIMA,HORTALIZAS,TOMATE,TOMATE,TOMATE INVERNADERO,7270102,LYCOPERSICUM ESCULETUM,2016A,7,0,0,0,HORTALIZA FRESCA
25,CUNDINAMARCA,25288,FUQUENE,HORTALIZAS,TOMATE,TOMATE,TOMATE INVERNADERO,7270102,LYCOPERSICUM ESCULETUM,2016A,7,0,0,0,HORTALIZA FRESCA
25,CUNDINAMARCA,25649,SAN BERNARDO,HORTALIZAS,TOMATE,TOMATE,TOMATE,7270101,LYCOPERSICUM ESCULETUM,2016A,6,4,80,19,HORTALIZA FRESCA
25,CUNDINAMARCA,25394,LA PALMA,HORTALIZAS,TOMATE,TOMATE,TOMATE,7270101,LYCOPERSICUM ESCULETUM,2016A,5,2,30,15,HORTALIZA FRESCA
25,CUNDINAMARCA,25807,TIBIRITA,HORTALIZAS,TOMATE,TOMATE,TOMATE,7270101,LYCOPERSICUM ESCULETUM,2016A,5,5,50,10,HORTALIZA FRESCA
25,CUNDINAMARCA,25506,VENECIA,HORTALIZAS,TOMATE,TOMATE,TOMATE,7270101,LYCOPERSICUM ESCULETUM,2016A,5,8,136,17,HORTALIZA FRESCA
25,CUNDINAMARCA,25580,PULI,HORTALIZAS,TOMATE,TOMATE,TOMATE,7270101,LYCOPERSICUM ESCULETUM,2016A,5,14,182,13,HORTALIZA FRESCA
25,CUNDINAMARCA,25402,LA VEGA,HORTALIZAS,TOMATE,TOMATE,TOMATE INVERNADERO,7270102,LYCOPERSICUM ESCULETUM,2016A,4,0,0,0,HORTALIZA FRESCA
25,CUNDINAMARCA,25297,GACHETA,HORTALIZAS,TOMATE,TOMATE,TOMATE,7270101,LYCOPERSICUM ESCULETUM,2016A,4,5,60,12,HORTALIZA FRESCA
25,CUNDINAMARCA,25805,TIBACUY,HORTALIZAS,TOMATE,TOMATE,TOMATE,7270101,LYCOPERSICUM ESCULETUM,2016A,4,7,112,16,HORTALIZA FRESCA
25,CUNDINAMARCA,25368,JERUSALEN,HORTALIZAS,TOMATE,TOMATE,TOMATE,7270101,LYCOPERSICUM ESCULETUM,2016A,4,0,0,0,HORTALIZA FRESCA
25,CUNDINAMARCA,25645,SAN ANTONIO DEL TEQUENDAMA,HORTALIZAS,TOMATE,TOMATE,TOMATE INVERNADERO,7270102,LYCOPERSICUM ESCULETUM,2016A,3,2,48,32,HORTALIZA FRESCA
25,CUNDINAMARCA,25867,VIANI,HORTALIZAS,TOMATE,TOMATE,TOMATE,7270101,LYCOPERSICUM ESCULETUM,2016A,3,2,56,28,HORTALIZA FRESCA
25,CUNDINAMARCA,25662,SAN JUAN DE RIOSECO,HORTALIZAS,TOMATE,TOMATE,TOMATE,7270101,LYCOPERSICUM ESCULETUM,2016A,2,0,0,0,HORTALIZA FRESCA
25,CUNDINAMARCA,25772,SUESCA,HORTALIZAS,TOMATE,TOMATE,TOMATE,7270101,LYCOPERSICUM ESCULETUM,2016A,2,4,100,25,HORTALIZA FRESCA
25,CUNDINAMARCA,25281,FOSCA,HORTALIZAS,TOMATE,TOMATE,TOMATE INVERNADERO,7270102,LYCOPERSICUM ESCULETUM,2016A,2,3,240,80,HORTALIZA FRESCA
25,CUNDINAMARCA,25839,UBALA,HORTALIZAS,TOMATE,TOMATE,TOMATE INVERNADERO,7270102,LYCOPERSICUM ESCULETUM,2016A,2,1,29,30,HORTALIZA FRESCA
25,CUNDINAMARCA,25658,SAN FRANCISCO,HORTALIZAS,TOMATE,TOMATE,TOMATE INVERNADERO,7270102,LYCOPERSICUM ESCULETUM,2016A,1,0,0,0,HORTALIZA FRESCA
25,CUNDINAMARCA,25317,GUACHETA,HORTALIZAS,TOMATE,TOMATE,TOMATE INVERNADERO,7270102,LYCOPERSICUM ESCULETUM,2016A,1,0,0,0,HORTALIZA FRESCA
25,CUNDINAMARCA,25649,SAN BERNARDO,HORTALIZAS,TOMATE,TOMATE,TOMATE INVERNADERO,7270102,LYCOPERSICUM ESCULETUM,2016A,1,0,0,0,HORTALIZA FRESCA
25,CUNDINAMARCA,25777,SUPATA,HORTALIZAS,TOMATE,TOMATE,TOMATE,7270101,LYCOPERSICUM ESCULETUM,2016A,1,0,0,0,HORTALIZA FRESCA
25,CUNDINAMARCA,25817,TOCANCIPA,HORTALIZAS,TOMATE,TOMATE,TOMATE INVERNADERO,7270102,LYCOPERSICUM ESCULETUM,2016A,1,1,17,34,HORTALIZA FRESCA
25,CUNDINAMARCA,25772,SUESCA,HORTALIZAS,TOMATE,TOMATE,TOMATE INVERNADERO,7270102,LYCOPERSICUM ESCULETUM,2016A,1,1,40,40,HORTALIZA FRESCA
25,CUNDINAMARCA,25592,QUEBRADANEGRA,HORTALIZAS,TOMATE,TOMATE,TOMATE INVERNADERO,7270102,LYCOPERSICUM ESCULETUM,2016A,1,0,0,0,HORTALIZA FRESCA
25,CUNDINAMARCA,25402,LA VEGA,HORTALIZAS,TOMATE,TOMATE,TOMATE,7270101,LYCOPERSICUM ESCULETUM,2016A,0,1,14,14,HORTALIZA FRESCA
25,CUNDINAMARCA,25592,QUEBRADANEGRA,HORTALIZAS,TOMATE,TOMATE,TOMATE,7270101,LYCOPERSICUM ESCULETUM,2016A,0,1,14,18,HORTALIZA FRESCA
25,CUNDINAMARCA,25317,GUACHETA,HORTALIZAS,TOMATE,TOMATE,TOMATE,7270101,LYCOPERSICUM ESCULETUM,2016A,0,1,23,23,HORTALIZA FRESCA
25,CUNDINAMARCA,25658,SAN FRANCISCO,HORTALIZAS,TOMATE,TOMATE,TOMATE,7270101,LYCOPERSICUM ESCULETUM,2016A,0,1,23,19,HORTALIZA FRESCA
25,CUNDINAMARCA,25862,VERGARA,HORTALIZAS,TOMATE,TOMATE,TOMATE,7270101,LYCOPERSICUM ESCULETUM,2016A,0,2,24,12,HORTALIZA FRESCA
25,CUNDINAMARCA,25288,FUQUENE,HORTALIZAS,TOMATE,TOMATE,TOMATE,7270101,LYCOPERSICUM ESCULETUM,2016A,0,5,50,10,HORTALIZA FRESCA
25,CUNDINAMARCA,25524,PANDI,HORTALIZAS,TOMATE,TOMATE,TOMATE,7270101,LYCOPERSICUM ESCULETUM,2016A,0,8,90,12,HORTALIZA FRESCA
25,CUNDINAMARCA,25436,MANTA,HORTALIZAS,TOMATE,TOMATE,TOMATE INVERNADERO,7270102,LYCOPERSICUM ESCULETUM,2016A,0,23,1150,50,HORTALIZA FRESCA
25,CUNDINAMARCA,25799,TENJO,HORTALIZAS,TOMATE,TOMATE,TOMATE INVERNADERO,7270102,LYCOPERSICUM ESCULETUM,2016A,0,65,2600,40,HORTALIZA FRESCA
41,HUILA,41551,PITALITO,HORTALIZAS,TOMATE,TOMATE,TOMATE,7270101,LYCOPERSICUM ESCULETUM,2016A,80,80,1200,15,HORTALIZA FRESCA
41,HUILA,41298,GARZON,HORTALIZAS,TOMATE,TOMATE,TOMATE,7270101,LYCOPERSICUM ESCULETUM,2016A,70,73,1095,15,HORTALIZA FRESCA
41,HUILA,41020,ALGECIRAS,HORTALIZAS,TOMATE,TOMATE,TOMATE,7270101,LYCOPERSICUM ESCULETUM,2016A,40,40,640,16,HORTALIZA FRESCA
41,HUILA,41396,LA PLATA,HORTALIZAS,TOMATE,TOMATE,TOMATE,7270101,LYCOPERSICUM ESCULETUM,2016A,35,35,525,15,HORTALIZA FRESCA
41,HUILA,41306,GIGANTE,HORTALIZAS,TOMATE,TOMATE,TOMATE,7270101,LYCOPERSICUM ESCULETUM,2016A,30,30,450,15,HORTALIZA FRESCA
41,HUILA,41206,COLOMBIA,HORTALIZAS,TOMATE,TOMATE,TOMATE,7270101,LYCOPERSICUM ESCULETUM,2016A,25,28,448,16,HORTALIZA FRESCA
41,HUILA,41132,CAMPOALEGRE,HORTALIZAS,TOMATE,TOMATE,TOMATE,7270101,LYCOPERSICUM ESCULETUM,2016A,23,25,400,16,HORTALIZA FRESCA
41,HUILA,41548,PITAL,HORTALIZAS,TOMATE,TOMATE,TOMATE,7270101,LYCOPERSICUM ESCULETUM,2016A,20,20,300,15,HORTALIZA FRESCA
41,HUILA,41668,SAN AGUSTIN,HORTALIZAS,TOMATE,TOMATE,TOMATE,7270101,LYCOPERSICUM ESCULETUM,2016A,20,22,330,15,HORTALIZA FRESCA
41,HUILA,41807,TIMANA,HORTALIZAS,TOMATE,TOMATE,TOMATE,7270101,LYCOPERSICUM ESCULETUM,2016A,18,15,225,15,HORTALIZA FRESCA
41,HUILA,41770,SUAZA,HORTALIZAS,TOMATE,TOMATE,TOMATE,7270101,LYCOPERSICUM ESCULETUM,2016A,17,17,255,15,HORTALIZA FRESCA
41,HUILA,41319,GUADALUPE,HORTALIZAS,TOMATE,TOMATE,TOMATE,7270101,LYCOPERSICUM ESCULETUM,2016A,15,17,255,15,HORTALIZA FRESCA
